limited,EconomicOperands
consolidated,EconomicOperands
bear,EconomicOperands
committee on the judiciary,EconomicOperands
facilities,EconomicOperands
act (12 u.s.c. 1462),LegalReferences
assembled,EconomicOperands
defraud,EconomicOperands
violate,EconomicOperands
granting,RegulatoryOperators
eligible,EconomicOperands
section 552a,LegalReferences
relates to,LogicalConnectors
disability,EconomicOperands
contravention,EconomicOperands
presents,EconomicOperands
protections,EconomicOperands
whatsoever,FunctionWords
"$1,000,000",Attributes
alternating,EconomicOperands
applied,EconomicOperands
updated,EconomicOperands
promulgated,RegulatoryOperators
legislators,EconomicOperands
void,EconomicOperands
rise,Other
entitlements,EconomicOperands
handling,EconomicOperands
financial firms,EconomicOperands
govern,EconomicOperands
affect,EconomicOperands
owning,EconomicOperands
pooled,EconomicOperands
on behalf of,FunctionWords
contemplated,EconomicOperands
companies,EconomicOperands
convenience,EconomicOperands
notifying,EconomicOperands
delegate,EconomicOperands
succession,EconomicOperands
indices,EconomicOperands
enhance,EconomicOperands
inaction,EconomicOperands
heading,Other
concise,EconomicOperands
construed,Other
consistent,Attributes
guidelines,EconomicOperands
direct,EconomicOperands
feasibility,EconomicOperands
surrounding,EconomicOperands
likely,Attributes
in concert,EconomicOperands
naic,EconomicOperands
established,RegulatoryOperators
simultaneously maintaining,EconomicOperands
supplied,EconomicOperands
in the case of,LogicalConnectors
establishes,RegulatoryOperators
new,EconomicOperands
net,EconomicOperands
increasing,EconomicOperands
seeks,EconomicOperands
commingling,EconomicOperands
deemed,RegulatoryOperators
simultaneously,EconomicOperands
evaluating,EconomicOperands
interstate,EconomicOperands
error,EconomicOperands
refinement,EconomicOperands
protection,EconomicOperands
proceeds credited,EconomicOperands
represented,EconomicOperands
affiliated,EconomicOperands
gao audit,EconomicOperands
section 11a,LegalReferences
contraction,EconomicOperands
commonly known as,FunctionWords
substance,EconomicOperands
"june 8, 2002",Attributes
forum,EconomicOperands
inception,EconomicOperands
items,EconomicOperands
study,EconomicOperands
economics,EconomicOperands
bureau of labor statistics,EconomicOperands
expedited,EconomicOperands
harass,EconomicOperands
permit,RegulatoryOperators
adopting,EconomicOperands
settled,EconomicOperands
managing member,EconomicOperands
eliminating expectations,EconomicOperands
appropriately,Attributes
sections 5(c)(1),LegalReferences
secure,EconomicOperands
discontinuous,EconomicOperands
highly,Attributes
brought,EconomicOperands
refuse,EconomicOperands
referred to,FunctionWords
agreement to repurchase,EconomicOperands
apportionment,EconomicOperands
public law 10173; 103 stat. 440,LegalReferences
negative,EconomicOperands
occupying,EconomicOperands
program,EconomicOperands
call,EconomicOperands
recommend,EconomicOperands
strike,Other
carried out,EconomicOperands
administering,EconomicOperands
type,EconomicOperands
reevaluate,EconomicOperands
standardized,EconomicOperands
successful,EconomicOperands
120 days,Attributes
hereby,FunctionWords
ascribe,EconomicOperands
award,EconomicOperands
disruption,EconomicOperands
85 percent,Attributes
real-time,EconomicOperands
continual,EconomicOperands
hold,EconomicOperands
tariff,EconomicOperands
circumstances,EconomicOperands
net worth,EconomicOperands
conflicting supervisory,EconomicOperands
unaffiliated,EconomicOperands
act (12 u.s.c. 1467a(a)(1)(d)(ii)),LegalReferences
work,EconomicOperands
straddle,EconomicOperands
incubator,EconomicOperands
60 days,Attributes
exceptions,RegulatoryOperators
revenues,EconomicOperands
committees on agriculture,EconomicOperands
conservatorship,EconomicOperands
proposed accounting,EconomicOperands
give,FunctionWords
household,EconomicOperands
preserving,EconomicOperands
organized,EconomicOperands
audit trail,EconomicOperands
implementations,EconomicOperands
involve,EconomicOperands
currency,EconomicOperands
reviewing,EconomicOperands
appointment,EconomicOperands
organizes,EconomicOperands
attract,EconomicOperands
guarantee,EconomicOperands
sought,Other
end,Other
recovery,EconomicOperands
chapter 35,LegalReferences
provide,EconomicOperands
verify,EconomicOperands
travel,EconomicOperands
10 percent,Attributes
house of representatives,EconomicOperands
real estate investments,EconomicOperands
answer,EconomicOperands
continuing qualification,EconomicOperands
comptroller general,EconomicOperands
gaming,EconomicOperands
commencing,EconomicOperands
regional,EconomicOperands
description,EconomicOperands
subpenaed,EconomicOperands
earlier,Attributes
loyalty,EconomicOperands
self-regulatory bodies,EconomicOperands
predicates,EconomicOperands
president,EconomicOperands
types,EconomicOperands
existing reports,EconomicOperands
attempt,EconomicOperands
third,Attributes
attracts,EconomicOperands
maintain,EconomicOperands
enter,EconomicOperands
inhabitant,EconomicOperands
operate,EconomicOperands
order,EconomicOperands
operations,EconomicOperands
restriction,RegulatoryOperators
executed,EconomicOperands
interpretation,EconomicOperands
alternative nationwide,EconomicOperands
prospective,Other
consent,EconomicOperands
concurrence,EconomicOperands
committees on financial services and ways and means,EconomicOperands
satisfied,RegulatoryOperators
eligible deferred,EconomicOperands
deducted,EconomicOperands
risk-related,EconomicOperands
technologically practicable,EconomicOperands
misconduct,EconomicOperands
margining,EconomicOperands
cross-marketing,EconomicOperands
personal,EconomicOperands
fix,EconomicOperands
"50,000",Attributes
writing,EconomicOperands
written bilateral,EconomicOperands
september 30,Attributes
nonpublic,EconomicOperands
approve,RegulatoryOperators
omitted,EconomicOperands
weeks,EconomicOperands
(1)(f),LegalReferences
15 percent,Attributes
flood disaster protection act of 1973,LegalReferences
affected,EconomicOperands
combination,EconomicOperands
accruing,EconomicOperands
safe,EconomicOperands
academics,EconomicOperands
divesting,EconomicOperands
advise,EconomicOperands
bank,EconomicOperands
structural,EconomicOperands
conditioned on,LogicalConnectors
notified,EconomicOperands
inventory,EconomicOperands
reasonably,Attributes
classified,EconomicOperands
legally binding agreement,EconomicOperands
nonadmitted insurance,EconomicOperands
capricious,EconomicOperands
reasonable,Attributes
fitness,EconomicOperands
written agreement,EconomicOperands
material fact,EconomicOperands
summarily,EconomicOperands
side,EconomicOperands
notifies,EconomicOperands
consolidate,EconomicOperands
interruption,EconomicOperands
schemes,EconomicOperands
financial,EconomicOperands
directly,Attributes
meets,EconomicOperands
series,EconomicOperands
12 u.s.c. 1701p1,LegalReferences
carry,EconomicOperands
used,EconomicOperands
trading,EconomicOperands
section 10a (12 u.s.c. 1848a),LegalReferences
substantially,FunctionWords
clauses,EconomicOperands
grandfather,LegalReferences
ring,EconomicOperands
borne,FunctionWords
culturally diverse pool,EconomicOperands
investment company act of 1940,LegalReferences
source of strength,EconomicOperands
open,EconomicOperands
waive,RegulatoryOperators
6 years,Attributes
electronic matching platform,EconomicOperands
adjust,EconomicOperands
adapt,EconomicOperands
assignment,EconomicOperands
interconnectedness,EconomicOperands
financial industry regulatory authority,EconomicOperands
forth,FunctionWords
45 days,Attributes
act (12 u.s.c. 1467a(o),LegalReferences
merchandising,EconomicOperands
nonprudential,EconomicOperands
associate,EconomicOperands
certifies,EconomicOperands
"committee on banking, housing, and urban affairs",EconomicOperands
free,EconomicOperands
managerial,EconomicOperands
disputes,EconomicOperands
formation,EconomicOperands
does not,FunctionWords
estimate,EconomicOperands
reinstatement,EconomicOperands
certified,EconomicOperands
conform,RegulatoryOperators
incorporates,EconomicOperands
created,EconomicOperands
priorities,EconomicOperands
creates,EconomicOperands
ministries,EconomicOperands
deems,RegulatoryOperators
incorporated,EconomicOperands
signature,EconomicOperands
reserving,Other
code of federal regulations,LegalReferences
repealed,RegulatoryOperators
validated complaints,EconomicOperands
already,Attributes
suspension,EconomicOperands
thereon,FunctionWords
knowingly fail,EconomicOperands
interlocks,EconomicOperands
section 25a,LegalReferences
primary,EconomicOperands
thereof,FunctionWords
hearing,EconomicOperands
restrict,RegulatoryOperators
electronic,EconomicOperands
to the extent,LogicalConnectors
activities,EconomicOperands
rejects,EconomicOperands
engagement,EconomicOperands
needed,EconomicOperands
rates,EconomicOperands
listed,FunctionWords
prudential aspects,EconomicOperands
percentage,EconomicOperands
transmittal,EconomicOperands
enhancing,EconomicOperands
(12 u.s.c. 1828(g)),LegalReferences
serve,EconomicOperands
negotiating,EconomicOperands
federal energy regulatory commission,EconomicOperands
section 18(g),LegalReferences
eligible employer,EconomicOperands
to the extent feasible,Attributes
12 u.s.c. 1437 note,LegalReferences
programs,EconomicOperands
national credit union administration board,EconomicOperands
matter,Other
classes,EconomicOperands
mitigating,EconomicOperands
enables,EconomicOperands
jurisdictional disputes,EconomicOperands
acquisition,EconomicOperands
bridge,EconomicOperands
anticipates owning,EconomicOperands
mitigatory,EconomicOperands
effectuate,EconomicOperands
disseminated,EconomicOperands
section 4(j)(2)(a),LegalReferences
manner,Other
qualitatively,EconomicOperands
regulate,RegulatoryOperators
seek,EconomicOperands
traditionally,EconomicOperands
transacts,EconomicOperands
responsible,EconomicOperands
desist,EconomicOperands
causing,EconomicOperands
transmit,EconomicOperands
recordkeeping,EconomicOperands
greatest,LogicalConnectors
"september 30, 1996",Attributes
shall,RegulatoryOperators
object,EconomicOperands
subpoenas,EconomicOperands
optimized,EconomicOperands
involving,EconomicOperands
organization,EconomicOperands
retaining,EconomicOperands
inconsistency,EconomicOperands
reimbursement,EconomicOperands
mitigate,RegulatoryOperators
june 30,Attributes
antitrust,EconomicOperands
330-day,Attributes
calculated,EconomicOperands
clearing house,EconomicOperands
metal,EconomicOperands
possesses,EconomicOperands
table of contents,FunctionWords
accounted,EconomicOperands
place,EconomicOperands
enterprise,EconomicOperands
voting,EconomicOperands
registrants,EconomicOperands
public law 93100,LegalReferences
relative to,LogicalConnectors
advisory,EconomicOperands
amending,Other
standardized algorithmic descriptions,EconomicOperands
meetings,EconomicOperands
margin-setting,EconomicOperands
nominated,EconomicOperands
ending,EconomicOperands
undue,Attributes
implying,EconomicOperands
chartered,EconomicOperands
fewer than,LogicalConnectors
participate,EconomicOperands
endowment,EconomicOperands
certification materially,EconomicOperands
holder,EconomicOperands
guidance,EconomicOperands
90 days,Attributes
completes,EconomicOperands
computer-readable,EconomicOperands
screening,EconomicOperands
as soon as,LogicalConnectors
adequate,Attributes
protocols governing,EconomicOperands
do,FunctionWords
section 10(b)(2),LegalReferences
10,Attributes
quarterly listing of alien insurers,EconomicOperands
scalable,EconomicOperands
in favor of the,FunctionWords
report,EconomicOperands
15,Attributes
comply,RegulatoryOperators
volatility,EconomicOperands
covering,EconomicOperands
harmonized,EconomicOperands
twice,Attributes
analytical,EconomicOperands
movement,EconomicOperands
steal,EconomicOperands
respond,EconomicOperands
programmatic,EconomicOperands
mandatory,EconomicOperands
disaster,EconomicOperands
reference,EconomicOperands
consummation,EconomicOperands
evolving,EconomicOperands
calculate net,EconomicOperands
result,EconomicOperands
period beginning,EconomicOperands
15 u.s.c. 80b2(a)(11),LegalReferences
discussions,EconomicOperands
extend,EconomicOperands
best,EconomicOperands
antifraud,EconomicOperands
de minimis,Other
said,EconomicOperands
capacity,EconomicOperands
inappropriate,EconomicOperands
appropriated moneys,EconomicOperands
eligibility,EconomicOperands
unable,EconomicOperands
underserved communities,EconomicOperands
discovery,EconomicOperands
terms,Other
anticipates incurring,EconomicOperands
district of columbia circuit,EconomicOperands
nature,EconomicOperands
confusion,EconomicOperands
capital levels,EconomicOperands
authorizing,RegulatoryOperators
civil service,EconomicOperands
extent,EconomicOperands
carbon,EconomicOperands
convertible,EconomicOperands
stricter,EconomicOperands
linkage,EconomicOperands
improve,EconomicOperands
received,EconomicOperands
(12 u.s.c. 248a),LegalReferences
providing,EconomicOperands
prudential,EconomicOperands
reported,EconomicOperands
country,EconomicOperands
extracts,EconomicOperands
conclusions,EconomicOperands
participating,EconomicOperands
software containing intellectual,EconomicOperands
receives,EconomicOperands
receiver,EconomicOperands
surplus lines eligibility,EconomicOperands
requests,EconomicOperands
admission,EconomicOperands
deter abuses,EconomicOperands
negotiation,EconomicOperands
character,EconomicOperands
noninsured,EconomicOperands
2nd,Attributes
initiative,EconomicOperands
applicability,FunctionWords
environmental protection agency,EconomicOperands
per diem,EconomicOperands
basis,Other
holdings,EconomicOperands
affecting prudential,EconomicOperands
holding companies,EconomicOperands
been,FunctionWords
mutual holding companies,EconomicOperands
commission,EconomicOperands
mitigation,EconomicOperands
detrimental,EconomicOperands
basic,EconomicOperands
expected,EconomicOperands
entered,EconomicOperands
succession planning,EconomicOperands
market share,EconomicOperands
duties,EconomicOperands
volume,EconomicOperands
website,EconomicOperands
obtained,EconomicOperands
life,EconomicOperands
30-day,Attributes
dismiss,EconomicOperands
personally,EconomicOperands
deliberations,EconomicOperands
commerce,EconomicOperands
exception,RegulatoryOperators
seniority status,EconomicOperands
publicly,EconomicOperands
affirm,EconomicOperands
nonwithdrawable,EconomicOperands
balances maintained,EconomicOperands
employ,EconomicOperands
moratorium,Other
applies,FunctionWords
aid,EconomicOperands
balance,EconomicOperands
procedure,EconomicOperands
changed,EconomicOperands
capital purchase program,EconomicOperands
experts,EconomicOperands
reports,EconomicOperands
comparative,EconomicOperands
moderate-income,EconomicOperands
1-year,Attributes
trustee,EconomicOperands
listed in,Other
containing,EconomicOperands
4-year,Attributes
perform,EconomicOperands
make,FunctionWords
clearly,EconomicOperands
supplements,EconomicOperands
potentially,Other
damages,EconomicOperands
evaluate,RegulatoryOperators
block trades),EconomicOperands
bid,EconomicOperands
entitled,EconomicOperands
independent,EconomicOperands
counterparty,EconomicOperands
governors,EconomicOperands
section 10(c)(9)(d),LegalReferences
numerical,EconomicOperands
workforce,EconomicOperands
action,EconomicOperands
court of appeals,EconomicOperands
subgroups,EconomicOperands
pari-mutuel,EconomicOperands
prescribed,RegulatoryOperators
kept,EconomicOperands
whereby,FunctionWords
not-for-profit,EconomicOperands
immaterial,EconomicOperands
unconditionally,LogicalConnectors
rescinded,EconomicOperands
"august 3, 1994",Attributes
written representations,EconomicOperands
academic,EconomicOperands
materials,EconomicOperands
subpoena,EconomicOperands
quantitative,EconomicOperands
the,FunctionWords
investments,EconomicOperands
consultant retained,EconomicOperands
stringent,Attributes
proposed,EconomicOperands
sentence,Other
raise novel,EconomicOperands
proposes,EconomicOperands
identify,EconomicOperands
facts,EconomicOperands
electronically,EconomicOperands
previous,FunctionWords
adding,Other
enters,EconomicOperands
workplace flexibility,EconomicOperands
assassination,EconomicOperands
had,FunctionWords
rescission,EconomicOperands
spread,EconomicOperands
advanced,EconomicOperands
technological,EconomicOperands
has,FunctionWords
grandfathering,FunctionWords
designate,EconomicOperands
applicable to,FunctionWords
municipal,EconomicOperands
inconsistent with,LogicalConnectors
low-income,EconomicOperands
breaks,EconomicOperands
posed,EconomicOperands
possible,Attributes
with relation to,FunctionWords
telework,EconomicOperands
supervisory,EconomicOperands
imposed,EconomicOperands
riskiness,EconomicOperands
occurring,EconomicOperands
county,EconomicOperands
committee on financial services,EconomicOperands
performing,EconomicOperands
subclause (a)(ii),LegalReferences
comparability,EconomicOperands
securities,EconomicOperands
steps,EconomicOperands
officer,EconomicOperands
majority vote,EconomicOperands
arbitrary,EconomicOperands
in excess of,LogicalConnectors
consider waived,EconomicOperands
right,EconomicOperands
deal,EconomicOperands
rehabilitation expenditures,EconomicOperands
reviewable,EconomicOperands
consultants,EconomicOperands
nonmember,EconomicOperands
election,EconomicOperands
17 c.f.r. parts 275.2042,LegalReferences
fiduciary,EconomicOperands
indirect,EconomicOperands
30 legislative days,Attributes
reinsures,EconomicOperands
short-term,EconomicOperands
denies,EconomicOperands
specific,FunctionWords
participations,EconomicOperands
10 years,Attributes
for,FunctionWords
notification,EconomicOperands
investigations,EconomicOperands
electronic trading platforms,EconomicOperands
comments,EconomicOperands
as opposed to,LogicalConnectors
trustees,EconomicOperands
allocate,EconomicOperands
investment activities,EconomicOperands
functionally,EconomicOperands
section 3c,LegalReferences
participation,EconomicOperands
core,EconomicOperands
knew,EconomicOperands
meanings,Other
judicial district,EconomicOperands
marketing,EconomicOperands
pose,EconomicOperands
confer,EconomicOperands
for any reason,LogicalConnectors
brokerage,EconomicOperands
post,EconomicOperands
manufacturing,EconomicOperands
permitted,RegulatoryOperators
codified,EconomicOperands
chapter,Other
citizens,EconomicOperands
misleading,EconomicOperands
ensure,RegulatoryOperators
accurate trade reconstructions,EconomicOperands
efforts,EconomicOperands
considerations,EconomicOperands
discharging,EconomicOperands
respondent,EconomicOperands
civil,EconomicOperands
believes affects,EconomicOperands
intellectual,EconomicOperands
balances,EconomicOperands
accommodate,EconomicOperands
thrift depositor protection oversight board of the resolution trust corporation,EconomicOperands
furnishing,EconomicOperands
balanced,EconomicOperands
priority status,EconomicOperands
antimanipulation,EconomicOperands
defendants,EconomicOperands
existed,EconomicOperands
rely,EconomicOperands
preemption,EconomicOperands
federal insurance office act of 2010,LegalReferences
support,EconomicOperands
initial,EconomicOperands
legislation,EconomicOperands
class,EconomicOperands
authorized,RegulatoryOperators
was,FunctionWords
war,EconomicOperands
head,EconomicOperands
therefrom,FunctionWords
offering,EconomicOperands
offer,EconomicOperands
forming,EconomicOperands
becoming,Other
differences,EconomicOperands
actively traded,EconomicOperands
ceded,EconomicOperands
clause heading,Other
timing,EconomicOperands
understandable,EconomicOperands
syndicate,EconomicOperands
sustained,EconomicOperands
safeguard,EconomicOperands
attesting,EconomicOperands
counsel,EconomicOperands
responding,EconomicOperands
market-making-related,EconomicOperands
bids,EconomicOperands
maximum,Attributes
12 u.s.c. 1841(c)(2)(f)(v),LegalReferences
streamlined,EconomicOperands
back-up,EconomicOperands
part-time work,EconomicOperands
informational partitions,EconomicOperands
submitting,EconomicOperands
unusually,EconomicOperands
firewalls,EconomicOperands
rulemakings,Other
indemnification agreement,EconomicOperands
originating,EconomicOperands
fulfills,EconomicOperands
strengthening,EconomicOperands
semicolon,Other
disclosing,EconomicOperands
exist,EconomicOperands
accounting,EconomicOperands
negotiations,EconomicOperands
physical,EconomicOperands
"1,000",Attributes
discriminate,EconomicOperands
floor,EconomicOperands
agreeing,EconomicOperands
imparting,EconomicOperands
setting,EconomicOperands
"committees on agriculture, nutrition, and forestry",EconomicOperands
holding,EconomicOperands
papers,EconomicOperands
test,EconomicOperands
permitting,RegulatoryOperators
trade matching,EconomicOperands
liquidate,EconomicOperands
preceding,FunctionWords
update,EconomicOperands
(12 u.s.c. 1817(j)),LegalReferences
concurrent,EconomicOperands
intent,EconomicOperands
authorities,EconomicOperands
proceeding,EconomicOperands
270 days,Attributes
disaster recovery,EconomicOperands
reorganization,EconomicOperands
longer,LogicalConnectors
public law 102550; 106 stat. 3798,LegalReferences
good faith,EconomicOperands
assume,EconomicOperands
annuity,EconomicOperands
placement agent,EconomicOperands
daily,Attributes
withhold,EconomicOperands
premiums,EconomicOperands
investigative,EconomicOperands
time,EconomicOperands
adverse circumstances,EconomicOperands
breadth,EconomicOperands
managed,EconomicOperands
relieve,EconomicOperands
focus,EconomicOperands
leads,EconomicOperands
supplement,EconomicOperands
on the grounds that,LogicalConnectors
global rulemaking timeframe,EconomicOperands
to the fullest extent possible,Attributes
displaying,EconomicOperands
2 months,Attributes
conditionally,LogicalConnectors
clarification,EconomicOperands
"september 30, 2011",Attributes
certification,EconomicOperands
freedom of information act,LegalReferences
nonvoting member,EconomicOperands
hereof,FunctionWords
promoting,EconomicOperands
determinations,Other
employment structures,EconomicOperands
untrue statement,EconomicOperands
"september 30, 2012",Attributes
oversight,EconomicOperands
advises,EconomicOperands
adviser,EconomicOperands
findings conclusions,EconomicOperands
act (12 u.s.c. 1467a(b)(2),LegalReferences
terrorism insurance program,EconomicOperands
terminate,EconomicOperands
furnish copies,EconomicOperands
liability,EconomicOperands
price movements,EconomicOperands
advised,EconomicOperands
section 10(e)(2),LegalReferences
fullest,EconomicOperands
in the future,Attributes
proposed determination,EconomicOperands
18-month,Attributes
level,EconomicOperands
did,FunctionWords
proposals,EconomicOperands
"external audit findings, self-reported errors",EconomicOperands
item,Other
settle,EconomicOperands
proximately caused,EconomicOperands
depository,EconomicOperands
jurisdictional,EconomicOperands
prevent,RegulatoryOperators
tracking uncleared,EconomicOperands
occurrence,EconomicOperands
findings,EconomicOperands
dealing,EconomicOperands
nondepository,EconomicOperands
measurable,EconomicOperands
sign,EconomicOperands
threshold,EconomicOperands
antievasion,EconomicOperands
substitute,EconomicOperands
educate,EconomicOperands
appear,EconomicOperands
"december 1, 2009",Attributes
assistance,EconomicOperands
foregoing,EconomicOperands
shares,EconomicOperands
uniform,EconomicOperands
current,FunctionWords
virgin islands,EconomicOperands
90-day,Attributes
shared,EconomicOperands
appeal,EconomicOperands
savings and loan holding company,EconomicOperands
filled,EconomicOperands
satisfy,EconomicOperands
supporting,EconomicOperands
sold short,EconomicOperands
processing,EconomicOperands
transportation,EconomicOperands
section 10(b),LegalReferences
force majeure,EconomicOperands
clerk,EconomicOperands
contemplate,EconomicOperands
address,EconomicOperands
deceit,EconomicOperands
monies,EconomicOperands
appears,Other
change,EconomicOperands
look backs,EconomicOperands
diverse backgrounds,EconomicOperands
exemption,RegulatoryOperators
redemption,EconomicOperands
expressly,Other
funded,EconomicOperands
petitioner,EconomicOperands
thereunder,FunctionWords
trial,EconomicOperands
simultaneous,EconomicOperands
emergency homeowners' relief act,LegalReferences
therein,Other
legal certainty,EconomicOperands
12-month,Attributes
purchaser,EconomicOperands
useful,EconomicOperands
confidentiality,EconomicOperands
inducing,EconomicOperands
marked,EconomicOperands
modifying,EconomicOperands
nondelegable,EconomicOperands
farm credit administration,EconomicOperands
accredited college,EconomicOperands
1st,Attributes
operational,EconomicOperands
associated with,FunctionWords
executing trades,EconomicOperands
working,EconomicOperands
12 u.s.c. 1461 et seq,LegalReferences
rims fellow,EconomicOperands
unregulated combination,EconomicOperands
properties,EconomicOperands
territories,EconomicOperands
fully guaranteed,EconomicOperands
handler,EconomicOperands
criteria,EconomicOperands
cited,Other
separately accounted,EconomicOperands
commissioner,EconomicOperands
sharing,EconomicOperands
enhance accessibility,EconomicOperands
instrument sold,EconomicOperands
financial condition,EconomicOperands
acceptable,Attributes
approving,RegulatoryOperators
employee,EconomicOperands
cases,FunctionWords
effort,EconomicOperands
mid-sized,EconomicOperands
avoiding,EconomicOperands
originally,Other
cap,EconomicOperands
modified,FunctionWords
believes,EconomicOperands
reviews,EconomicOperands
incidents,EconomicOperands
believed,EconomicOperands
making,FunctionWords
dispute,EconomicOperands
nearest,EconomicOperands
months,EconomicOperands
of any kind,LogicalConnectors
subsidies,EconomicOperands
posing,EconomicOperands
performed,EconomicOperands
council,EconomicOperands
exclude,EconomicOperands
offense,EconomicOperands
enter into force,EconomicOperands
restitution,EconomicOperands
office of thrift supervision,EconomicOperands
preempted,EconomicOperands
standardized algorithmic,EconomicOperands
care insurance,EconomicOperands
secured,EconomicOperands
means,Other
premium taxes,EconomicOperands
institutional safeguards,EconomicOperands
producer database,EconomicOperands
"october 2, 1999",Attributes
allowable,RegulatoryOperators
subsidiaries,EconomicOperands
parameter,EconomicOperands
economy,EconomicOperands
staying,EconomicOperands
"$20,000,000",Attributes
impartial,EconomicOperands
spot,EconomicOperands
membership,EconomicOperands
produce,EconomicOperands
designee,EconomicOperands
designed,EconomicOperands
national alliance for insurance education & research,EconomicOperands
date,EconomicOperands
data,EconomicOperands
stress,EconomicOperands
in light of,FunctionWords
natural,EconomicOperands
commodity,EconomicOperands
applicant,EconomicOperands
borrowing,EconomicOperands
complaining,EconomicOperands
taking,EconomicOperands
invests,EconomicOperands
2 years,Attributes
typical,EconomicOperands
exclusive,EconomicOperands
serving,EconomicOperands
shield,EconomicOperands
furnished,EconomicOperands
thresholds,EconomicOperands
regional transmission organization,EconomicOperands
unacceptable,Attributes
years,EconomicOperands
course,EconomicOperands
cross-currency,EconomicOperands
statistical,EconomicOperands
statements,EconomicOperands
alleges discharge,EconomicOperands
accepted,EconomicOperands
group,EconomicOperands
monitor,EconomicOperands
hearing examining,EconomicOperands
how,FunctionWords
decreases,EconomicOperands
forms,EconomicOperands
platform,EconomicOperands
offers,EconomicOperands
constitutes,EconomicOperands
listing,EconomicOperands
mail,EconomicOperands
main,EconomicOperands
undermines,EconomicOperands
petition,EconomicOperands
fellowship program,EconomicOperands
electronically capture,EconomicOperands
conveying,EconomicOperands
non,LogicalConnectors
limited to,LogicalConnectors
qualifies,EconomicOperands
"$140,000",Attributes
recipients,EconomicOperands
views,EconomicOperands
executory,EconomicOperands
bound,EconomicOperands
warranted,EconomicOperands
qualified,EconomicOperands
compelled,EconomicOperands
not,LogicalConnectors
spend,EconomicOperands
discuss,EconomicOperands
expedite,EconomicOperands
enacted,EconomicOperands
administer,EconomicOperands
term,Other
attorneys,EconomicOperands
name,EconomicOperands
defining technical,EconomicOperands
corners,EconomicOperands
responsible for,EconomicOperands
12 u.s.c. 1463 note,LegalReferences
repositories,EconomicOperands
promulgate,EconomicOperands
establishing,EconomicOperands
receivership,EconomicOperands
beneficial owner,EconomicOperands
individually,EconomicOperands
significantly,Attributes
de novo,FunctionWords
receipt,EconomicOperands
consumer price index for all urban consumers,EconomicOperands
self-reported errors,EconomicOperands
not later than,LogicalConnectors
dissenting,EconomicOperands
sponsor,EconomicOperands
entering,EconomicOperands
year,EconomicOperands
assumption,EconomicOperands
reorganized,EconomicOperands
adequately,Attributes
accomplish,EconomicOperands
factors,EconomicOperands
profit,EconomicOperands
(12 u.s.c. 371c),LegalReferences
operates,EconomicOperands
abide,EconomicOperands
flexible work,EconomicOperands
contained,EconomicOperands
investigation,EconomicOperands
computer hardware,EconomicOperands
receiving,EconomicOperands
assurance,EconomicOperands
predominant line,EconomicOperands
"$25,000,000",Attributes
officer performing,EconomicOperands
governing,EconomicOperands
due regard,EconomicOperands
recordings,EconomicOperands
expert witness,EconomicOperands
repayable,EconomicOperands
care,EconomicOperands
