limited,EconomicOperands
advance,EconomicOperands
training,EconomicOperands
flexible work schedules,EconomicOperands
impose,RegulatoryOperators
motion,EconomicOperands
initiate,EconomicOperands
section 2(a)(5)(f),LegalReferences
act (12 u.s.c. 1467a(c)(2)),LegalReferences
frequent,EconomicOperands
first,Attributes
suspend,EconomicOperands
striking,Other
statutes governing,EconomicOperands
clause,LegalReferences
municipality,EconomicOperands
administrative,EconomicOperands
temporarily,Attributes
commissioners,EconomicOperands
intrastate,EconomicOperands
suspended,EconomicOperands
tax-qualified,EconomicOperands
vote,EconomicOperands
demote,EconomicOperands
disputes arising,EconomicOperands
appealed,EconomicOperands
city,EconomicOperands
section 18(c)(5),LegalReferences
necessarily,EconomicOperands
officials,EconomicOperands
district,EconomicOperands
participates,EconomicOperands
households,EconomicOperands
physically,EconomicOperands
2,Attributes
legally,EconomicOperands
participated,EconomicOperands
"january 1, 2013",Attributes
gives,FunctionWords
30 percent,Attributes
acquisitions,EconomicOperands
potential consequences,EconomicOperands
15 u.s.c. 80b1 et seq,LegalReferences
"$100,000",Attributes
risk-mitigating,EconomicOperands
depository institutions,EconomicOperands
accurately,Attributes
nonoccurrence,EconomicOperands
relative position,EconomicOperands
eliminated,FunctionWords
copy,EconomicOperands
representing,EconomicOperands
specify,EconomicOperands
population,EconomicOperands
wide,EconomicOperands
illegality,EconomicOperands
internal revenue code of 1986,EconomicOperands
executive officer,EconomicOperands
require,RegulatoryOperators
transferred,EconomicOperands
childcare assistance,EconomicOperands
public law 101647; 104 stat. 4890,LegalReferences
protected,EconomicOperands
were,FunctionWords
damages proximately caused,EconomicOperands
oath,EconomicOperands
gathering,EconomicOperands
register,EconomicOperands
remained,EconomicOperands
career reserved,EconomicOperands
locations,EconomicOperands
subsection (c)(9)(c),LegalReferences
recover,EconomicOperands
short sale,EconomicOperands
nondefaulting,EconomicOperands
conversion,EconomicOperands
committee on agriculture,EconomicOperands
efficient,EconomicOperands
note,EconomicOperands
intends,EconomicOperands
potential,EconomicOperands
take,FunctionWords
personalized,EconomicOperands
financially settle,EconomicOperands
registered,EconomicOperands
begin,EconomicOperands
multiple,EconomicOperands
earlier of,LogicalConnectors
normal,EconomicOperands
price,EconomicOperands
incidence,EconomicOperands
insureds taxable premium,EconomicOperands
paid,EconomicOperands
detect,EconomicOperands
comment rulemaking,EconomicOperands
undertakings,EconomicOperands
cleared,EconomicOperands
precludes,EconomicOperands
considered,EconomicOperands
adopt,EconomicOperands
predominantly engaged,EconomicOperands
systemically,EconomicOperands
federal,EconomicOperands
sunset,Other
civil money penalty,EconomicOperands
duplication,EconomicOperands
typically,FunctionWords
filing,Other
quantity,EconomicOperands
subject to,LogicalConnectors
surplus,EconomicOperands
360 days,Attributes
show,EconomicOperands
filed,EconomicOperands
side letters,EconomicOperands
inconsistent,EconomicOperands
federal insurance office,EconomicOperands
enterprise operated,EconomicOperands
ground,EconomicOperands
in the context of,FunctionWords
removed,EconomicOperands
agreements,EconomicOperands
title,Other
standard-setting,EconomicOperands
soliciting,EconomicOperands
only,LogicalConnectors
treasury,EconomicOperands
rule of construction,Other
unsatisfied portion,EconomicOperands
congressional,EconomicOperands
october 30,Attributes
7 u.s.c. 1a et seq,LegalReferences
12 u.s.c. 1467a note,LegalReferences
designated,RegulatoryOperators
greater than,LogicalConnectors
commonly known,FunctionWords
cannot,RegulatoryOperators
28 u.s.c. 509 note,LegalReferences
hedge,EconomicOperands
distortion,EconomicOperands
reveal,EconomicOperands
confirmation,EconomicOperands
resource,EconomicOperands
scheduled maturity,EconomicOperands
neighborhood reinvestment corporation act,LegalReferences
yield,EconomicOperands
summary,EconomicOperands
fulfilling,EconomicOperands
liable,EconomicOperands
5 years,Attributes
declared,EconomicOperands
section 44(b)(4)(b),LegalReferences
imposing,EconomicOperands
"january 1, 2010",Attributes
violated,EconomicOperands
"january 1, 2015",Attributes
capitalized,EconomicOperands
elected,EconomicOperands
undesignated,Other
reevaluation,EconomicOperands
eliminating,EconomicOperands
global risk management institute,EconomicOperands
violates,EconomicOperands
concern,EconomicOperands
fails,EconomicOperands
budgeted expenditures,EconomicOperands
voluntary,EconomicOperands
mortgage,EconomicOperands
ways,EconomicOperands
subsequent,FunctionWords
review,EconomicOperands
representatives,EconomicOperands
sponsorship,EconomicOperands
enumerated,EconomicOperands
affecting,EconomicOperands
policyholder,EconomicOperands
electronic trading,EconomicOperands
notice,EconomicOperands
parent,EconomicOperands
approvals,RegulatoryOperators
employer,EconomicOperands
17 c.f.r. 275.206(4)2(b)(6),LegalReferences
tuition program,EconomicOperands
awards,EconomicOperands
concentrated,EconomicOperands
acquiring,EconomicOperands
taxpayer,EconomicOperands
resides,EconomicOperands
avoid,EconomicOperands
residence,EconomicOperands
trader,EconomicOperands
trades,EconomicOperands
self-interest,EconomicOperands
dedicate,EconomicOperands
designees,EconomicOperands
deduction,EconomicOperands
12 u.s.c. 1757(8),LegalReferences
concentrate,EconomicOperands
workplace,EconomicOperands
expended,EconomicOperands
designations,EconomicOperands
holders,EconomicOperands
traded,EconomicOperands
rehabilitated,EconomicOperands
risk-related factors,EconomicOperands
duty,EconomicOperands
section 10(c)(9)(c),LegalReferences
mails,EconomicOperands
exchange ratio,EconomicOperands
effective,RegulatoryOperators
period,EconomicOperands
satisfaction,EconomicOperands
9 months,Attributes
board of trade,EconomicOperands
uncleared,EconomicOperands
cancel,EconomicOperands
associated,EconomicOperands
endeavor,EconomicOperands
calendar year,EconomicOperands
two-year,Attributes
considers,EconomicOperands
custody,EconomicOperands
unusual,Attributes
section 2(a)(5)(e),LegalReferences
education initiatives,EconomicOperands
informed,EconomicOperands
territorial,EconomicOperands
mark,EconomicOperands
production,EconomicOperands
punished,EconomicOperands
judicial review,EconomicOperands
500,Attributes
disclosed,EconomicOperands
direction,EconomicOperands
enable,EconomicOperands
subjecting,RegulatoryOperators
anticipates providing,EconomicOperands
declaration,EconomicOperands
instant,EconomicOperands
consist of,EconomicOperands
sound,EconomicOperands
contumacy,EconomicOperands
predominately,Attributes
developing,EconomicOperands
amend,EconomicOperands
consultant,EconomicOperands
cash,EconomicOperands
squeezes,EconomicOperands
cast,EconomicOperands
10 days,Attributes
ongoing,EconomicOperands
2-year,Attributes
expertise,EconomicOperands
interconnected,EconomicOperands
technical,EconomicOperands
department of justice,EconomicOperands
engaged,EconomicOperands
telephone,EconomicOperands
14 days,Attributes
bias,EconomicOperands
advanced training,EconomicOperands
settlement supervision,EconomicOperands
section 5(c)(2),LegalReferences
different,FunctionWords
develop,EconomicOperands
indebtedness,EconomicOperands
pay,EconomicOperands
expired,EconomicOperands
same,FunctionWords
surveillance,EconomicOperands
inquiry,EconomicOperands
deference,Other
document,EconomicOperands
relied upon,Other
intermediary,EconomicOperands
status,EconomicOperands
extended,EconomicOperands
assist,EconomicOperands
set forth,RegulatoryOperators
statutory,EconomicOperands
solicitation,EconomicOperands
validate,EconomicOperands
relies,EconomicOperands
trading conventions,EconomicOperands
mortgagee,EconomicOperands
intermittent,EconomicOperands
minimize,EconomicOperands
mistakenly transmitting,EconomicOperands
8 months,Attributes
amounts,EconomicOperands
relief,EconomicOperands
components,EconomicOperands
coordinate,EconomicOperands
termination,EconomicOperands
model,EconomicOperands
primary residence,EconomicOperands
bodies,EconomicOperands
scholarship,EconomicOperands
being,FunctionWords
money,EconomicOperands
guided,EconomicOperands
unconstitutional,Attributes
self-funded,EconomicOperands
safeguards,EconomicOperands
anticipates,EconomicOperands
redesignating,Other
cease,EconomicOperands
anti-evasion,Other
differentiation,EconomicOperands
award program,EconomicOperands
in the case,LogicalConnectors
withhold votes entitled,EconomicOperands
securities and exchange act of 1934,LegalReferences
presumption,EconomicOperands
mutual holding company,EconomicOperands
application,EconomicOperands
except,LogicalConnectors
confirmed,EconomicOperands
instrument,EconomicOperands
"commonwealth of the northern mariana islands, american samoa, guam",EconomicOperands
treatment,EconomicOperands
disputing,EconomicOperands
disrupt,EconomicOperands
scheduled,EconomicOperands
aspects,EconomicOperands
read,Other
income,EconomicOperands
sums,EconomicOperands
inflation,EconomicOperands
back office,EconomicOperands
using,EconomicOperands
execution,EconomicOperands
threaten,EconomicOperands
receive dividends,EconomicOperands
meaning,Other
heightened,EconomicOperands
identifying,EconomicOperands
lawfully accruing,EconomicOperands
collective,EconomicOperands
maintained,EconomicOperands
serves,EconomicOperands
annually,Attributes
waiving,RegulatoryOperators
served,EconomicOperands
dilution,EconomicOperands
reduced,EconomicOperands
specifies,EconomicOperands
venture capital,EconomicOperands
demonstrates intentional,EconomicOperands
exposed,EconomicOperands
political subdivision,EconomicOperands
policyholders,EconomicOperands
specified,RegulatoryOperators
duration,EconomicOperands
"financial institutions reform, recovery, and enforcement act of 1989",LegalReferences
organizing,EconomicOperands
matching,EconomicOperands
provided,LogicalConnectors
confirm,EconomicOperands
ability,EconomicOperands
recorded,EconomicOperands
reverse repurchase agreements,EconomicOperands
legal,EconomicOperands
disciplinary,EconomicOperands
critical,EconomicOperands
provides,EconomicOperands
interagency working,EconomicOperands
affiliate,EconomicOperands
staffs,EconomicOperands
contingent,EconomicOperands
retains,EconomicOperands
equivalent,Attributes
communicate,EconomicOperands
utilities,EconomicOperands
supporting materials relied upon,EconomicOperands
leadership,EconomicOperands
inherent,EconomicOperands
refers,EconomicOperands
manufactures,EconomicOperands
section 2(c)(2)(h),LegalReferences
comparison,EconomicOperands
conducting,EconomicOperands
industry,EconomicOperands
industry input,EconomicOperands
generated,EconomicOperands
executive schedule,EconomicOperands
practical,EconomicOperands
dually,EconomicOperands
supervised,EconomicOperands
practicable,EconomicOperands
testimony,EconomicOperands
mixed,EconomicOperands
invested,EconomicOperands
instrumentality,EconomicOperands
backup,EconomicOperands
or,LogicalConnectors
consolidated tape,EconomicOperands
referenced,Other
commingled,EconomicOperands
investigative proceedings,EconomicOperands
prohibit,RegulatoryOperators
communication,EconomicOperands
spreading,EconomicOperands
skilled,EconomicOperands
due diligence,EconomicOperands
equality,EconomicOperands
employed intermittently,EconomicOperands
references,EconomicOperands
determine,RegulatoryOperators
parties,EconomicOperands
implement conflict-of-interest,EconomicOperands
to the maximum extent,Attributes
prepare,EconomicOperands
area,EconomicOperands
cftcsec,EconomicOperands
strictly,Attributes
there,FunctionWords
alleged,EconomicOperands
(12 u.s.c. 371a),LegalReferences
"may 1, 2010",Attributes
deposited,EconomicOperands
support infrastructure,EconomicOperands
section 10(a)(1)(d)(ii),LegalReferences
less frequently than,LogicalConnectors
earlier than,LogicalConnectors
complete,EconomicOperands
vested,EconomicOperands
unsettled,EconomicOperands
regard,EconomicOperands
united states code,LegalReferences
5 percent,Attributes
manipulative,EconomicOperands
two-thirds,Attributes
elimination,EconomicOperands
promote,EconomicOperands
buying,EconomicOperands
agricultural producer,EconomicOperands
applying,EconomicOperands
improved,EconomicOperands
circulation,EconomicOperands
affirmative vote,EconomicOperands
bucket,EconomicOperands
emissions,EconomicOperands
netting,EconomicOperands
administrative ruling,EconomicOperands
depositing,EconomicOperands
mutually agree,EconomicOperands
agree,EconomicOperands
annual gross revenues derived,EconomicOperands
5-year,Attributes
detailed,EconomicOperands
vehicles,EconomicOperands
12 u.s.c. 2709,LegalReferences
describe,Other
exigent,Attributes
examine,EconomicOperands
deem,RegulatoryOperators
file,EconomicOperands
aids,EconomicOperands
corresponding,EconomicOperands
inspections,EconomicOperands
casualty,EconomicOperands
amendments,Other
assessing,EconomicOperands
raised,EconomicOperands
administered,EconomicOperands
procure temporary,EconomicOperands
storage,EconomicOperands
field,EconomicOperands
valid,EconomicOperands
offered,EconomicOperands
requested,RegulatoryOperators
standardize,EconomicOperands
congress,EconomicOperands
separate,EconomicOperands
important,EconomicOperands
coverage,EconomicOperands
serious,Attributes
included,EconomicOperands
equitable,Attributes
spouse,EconomicOperands
resell,EconomicOperands
pool,EconomicOperands
building,EconomicOperands
15 u.s.c. 80b11,LegalReferences
requires,RegulatoryOperators
posts,EconomicOperands
repay,EconomicOperands
complying with,RegulatoryOperators
oral,EconomicOperands
original,EconomicOperands
waiver,RegulatoryOperators
represent,EconomicOperands
externally,EconomicOperands
consider,EconomicOperands
caused,EconomicOperands
dollar,EconomicOperands
month,EconomicOperands
internal financial,EconomicOperands
executing,EconomicOperands
systemic,EconomicOperands
deadline,EconomicOperands
welfare,EconomicOperands
follow,EconomicOperands
settlement,EconomicOperands
decisions,EconomicOperands
synthetic,EconomicOperands
content,Other
commencement,EconomicOperands
united states trade representative,EconomicOperands
pledged,EconomicOperands
acting,EconomicOperands
foster,EconomicOperands
nonpublicly,EconomicOperands
solicit,EconomicOperands
block trades,EconomicOperands
health,EconomicOperands
software developed,EconomicOperands
belonging,EconomicOperands
being taken,Other
premium,EconomicOperands
written finding,EconomicOperands
confidential,EconomicOperands
committee on ways and means,EconomicOperands
induce,EconomicOperands
unregulated,EconomicOperands
novel,EconomicOperands
bona fide market-making,EconomicOperands
decide,EconomicOperands
revolving,EconomicOperands
condition,EconomicOperands
block trade),EconomicOperands
audited financial statements,EconomicOperands
subpenas,EconomicOperands
evaluation,EconomicOperands
gramm-leach-bliley act,LegalReferences
list,EconomicOperands
applicable,FunctionWords
executive level,EconomicOperands
large,EconomicOperands
manages,EconomicOperands
form,EconomicOperands
small,EconomicOperands
external audit finding,EconomicOperands
economically,EconomicOperands
exemptions,RegulatoryOperators
margining conforming,EconomicOperands
wall street,EconomicOperands
(12 u.s.c. 1813(q)),LegalReferences
penalties,EconomicOperands
rate,EconomicOperands
design,EconomicOperands
layover,EconomicOperands
section 23a,LegalReferences
delivered,EconomicOperands
functioning,EconomicOperands
maintain metrics,EconomicOperands
investment,EconomicOperands
state-chartered,EconomicOperands
accreditation,EconomicOperands
investing,EconomicOperands
disruptions,EconomicOperands
section,Other
attempted manipulation,EconomicOperands
witnesses,EconomicOperands
conveyance,EconomicOperands
statutory disqualification,EconomicOperands
cease and desist,EconomicOperands
signed statement,EconomicOperands
retention,EconomicOperands
designating documents,EconomicOperands
public,EconomicOperands
maturities suitable,EconomicOperands
multinational,EconomicOperands
compromise position,EconomicOperands
full,EconomicOperands
nonapplicability,Other
modify,EconomicOperands
market maker short,EconomicOperands
operating,EconomicOperands
adopted nationwide uniform,EconomicOperands
interest-bearing transaction,EconomicOperands
concluding,EconomicOperands
proceeding instituted,EconomicOperands
counterparties,EconomicOperands
publishes,EconomicOperands
search,EconomicOperands
northern mariana islands,EconomicOperands
conviction,EconomicOperands
identifiable,EconomicOperands
allows,RegulatoryOperators
qualify,EconomicOperands
experience,EconomicOperands
memorandum,LegalReferences
prior,EconomicOperands
amount,EconomicOperands
periodic,Attributes
advertising,EconomicOperands
published,EconomicOperands
cessation,EconomicOperands
options,EconomicOperands
hart-scott-rodino,LegalReferences
authorize,RegulatoryOperators
invalidate,Other
identification,EconomicOperands
family,EconomicOperands
merchandises,EconomicOperands
requiring,RegulatoryOperators
enactment,Other
backed,EconomicOperands
analyzing,EconomicOperands
send,EconomicOperands
establish,RegulatoryOperators
select,EconomicOperands
readily,EconomicOperands
employ personnel,EconomicOperands
attendance,EconomicOperands
proceed,EconomicOperands
contains,EconomicOperands
charge,EconomicOperands
audit,EconomicOperands
nondomiciliary,EconomicOperands
taken,Other
permanently,Attributes
authorization,RegulatoryOperators
more,LogicalConnectors
knows,EconomicOperands
initiated,EconomicOperands
countercyclical,EconomicOperands
as the case may be,LogicalConnectors
quarterly,Attributes
controlling,EconomicOperands
particular,FunctionWords
known,Other
improving consistency,EconomicOperands
disapproved,RegulatoryOperators
presumed,RegulatoryOperators
willfully,EconomicOperands
this,FunctionWords
special damages sustained,EconomicOperands
remain,EconomicOperands
paragraph,Other
raises novel,EconomicOperands
in which case,LogicalConnectors
provides assistance,EconomicOperands
secretary of agriculture,EconomicOperands
section 19(i),LegalReferences
prompt,Attributes
dual,EconomicOperands
division,EconomicOperands
90 percent,Attributes
share,EconomicOperands
accept,EconomicOperands
minimum,Attributes
purchased,EconomicOperands
arise,EconomicOperands
sharp,EconomicOperands
allocated,EconomicOperands
alleging discharge,EconomicOperands
respective,EconomicOperands
promote pre-trade,EconomicOperands
processors,EconomicOperands
imminent,Attributes
mid-tier,EconomicOperands
stayed,EconomicOperands
commercial,EconomicOperands
earnings,EconomicOperands
relevant to,LogicalConnectors
intended,EconomicOperands
advice,EconomicOperands
derived,EconomicOperands
reflect,EconomicOperands
unsound,EconomicOperands
catalog,EconomicOperands
as follows,FunctionWords
essential long-term,EconomicOperands
remediation,EconomicOperands
participant,EconomicOperands
evaluations,EconomicOperands
managerial strength,EconomicOperands
response,EconomicOperands
securities-based,EconomicOperands
subitems,LegalReferences
short,EconomicOperands
documentation,EconomicOperands
in any such case,LogicalConnectors
procured,EconomicOperands
responsibility,EconomicOperands
underserved,EconomicOperands
media,EconomicOperands
exclusions,LogicalConnectors
excepted,RegulatoryOperators
rounded,EconomicOperands
help,EconomicOperands
developed,EconomicOperands
rulemaking,Other
licensure,EconomicOperands
held,EconomicOperands
preempt,EconomicOperands
appeals,EconomicOperands
deterring,EconomicOperands
in connection therewith,LogicalConnectors
committed,EconomicOperands
reported publicly,EconomicOperands
existence,EconomicOperands
discloses,EconomicOperands
20,Attributes
"$30,000,000",Attributes
possessions,EconomicOperands
susceptible,EconomicOperands
fined,EconomicOperands
reemployed,EconomicOperands
24 months,Attributes
absence,EconomicOperands
individuals,EconomicOperands
certified historic structure,EconomicOperands
pre-trade,EconomicOperands
fifth january,Attributes
alter,EconomicOperands
fines,EconomicOperands
holding company,EconomicOperands
impair,EconomicOperands
return,EconomicOperands
seeking,EconomicOperands
propose,EconomicOperands
adoption,EconomicOperands
contingent capital,EconomicOperands
reflected,EconomicOperands
permissible,Attributes
party,EconomicOperands
communities,EconomicOperands
instructions,EconomicOperands
designation,EconomicOperands
fully,EconomicOperands
presented,EconomicOperands
semiannual,Attributes
evade,EconomicOperands
courses,EconomicOperands
found,Other
15 u.s.c. 80b10(c),LegalReferences
permutation,EconomicOperands
american institute for cpcu,EconomicOperands
harm,EconomicOperands
relating to,FunctionWords
complies with,RegulatoryOperators
energy,EconomicOperands
reduce,EconomicOperands
engaging,EconomicOperands
furtherance,EconomicOperands
undertake,EconomicOperands
operation,EconomicOperands
insurance,EconomicOperands
leave,EconomicOperands
initiatives,EconomicOperands
act (12 u.s.c. 1468),LegalReferences
chapter 51,LegalReferences
chapter 53,LegalReferences
testify,EconomicOperands
publish,EconomicOperands
participants,EconomicOperands
safety,EconomicOperands
7,Attributes
90 calendar days,Attributes
daily trading,EconomicOperands
refusal,EconomicOperands
belief,EconomicOperands
circumstance,EconomicOperands
enforcing,RegulatoryOperators
confidence,EconomicOperands
houses,EconomicOperands
reason,EconomicOperands
contrivance,EconomicOperands
disposition,EconomicOperands
put,Other
attendant,EconomicOperands
in connection with,FunctionWords
beginning,LogicalConnectors
home owners' loan act,LegalReferences
owners,EconomicOperands
retained,EconomicOperands
omit,EconomicOperands
enforce,RegulatoryOperators
conducted,EconomicOperands
elective,EconomicOperands
circuit,EconomicOperands
consequence,EconomicOperands
contingency,EconomicOperands
bucket shop,EconomicOperands
financed,EconomicOperands
noncash collateral,EconomicOperands
workplace flexibilities,EconomicOperands
january 1,Attributes
proposed acquisition,EconomicOperands
mistakenly,EconomicOperands
guam,EconomicOperands
number,EconomicOperands
curtail trading,EconomicOperands
instances,EconomicOperands
dilute,EconomicOperands
done,EconomicOperands
notify,EconomicOperands
negotiated,EconomicOperands
recorded communications,EconomicOperands
arbitration,EconomicOperands
leverage,EconomicOperands
guaranteeing,EconomicOperands
15 months,Attributes
threatening,EconomicOperands
obtainable,EconomicOperands
utilitys,EconomicOperands
statement,EconomicOperands
compromise,EconomicOperands
together with,LogicalConnectors
lease,EconomicOperands
shifted,EconomicOperands
complained,EconomicOperands
selling,EconomicOperands
option,EconomicOperands
office of financial research,EconomicOperands
immediate,EconomicOperands
transaction,EconomicOperands
favorable,EconomicOperands
fall,EconomicOperands
translation,EconomicOperands
believe,EconomicOperands
look-back,EconomicOperands
executed bilaterally,EconomicOperands
excessive speculation,EconomicOperands
financing,EconomicOperands
scheme,EconomicOperands
determines,RegulatoryOperators
act (12 u.s.c. 1467a(b)),LegalReferences
instant messages,EconomicOperands
with regards to,FunctionWords
proposed conversion,EconomicOperands
municipal securities rulemaking board,EconomicOperands
recording,EconomicOperands
stability-related,EconomicOperands
national credit union administration,EconomicOperands
determined,RegulatoryOperators
contrary,Other
beneficial,EconomicOperands
in general,FunctionWords
treated,RegulatoryOperators
providing personalized,EconomicOperands
procedural,EconomicOperands
consented,EconomicOperands
outstanding,EconomicOperands
strengthen,EconomicOperands
"demonstrated good faith effort, resolve",EconomicOperands
substantial,Attributes
substantive,EconomicOperands
sell,EconomicOperands
u.s,EconomicOperands
procurement,EconomicOperands
officers,EconomicOperands
housing and urban-rural recovery act of 1983,LegalReferences
client,EconomicOperands
conforming,Other
majority,EconomicOperands
entirety,EconomicOperands
subpena,EconomicOperands
chairman,EconomicOperands
comptroller of the currency,EconomicOperands
finding,EconomicOperands
contractual,EconomicOperands
voidable,EconomicOperands
added,Other
consulting,EconomicOperands
"december 6, 1997",Attributes
effecting,EconomicOperands
supporting materials relied,EconomicOperands
exempted,RegulatoryOperators
sponsored,EconomicOperands
plan,EconomicOperands
significant,Attributes
undertaken,EconomicOperands
accepting,EconomicOperands
acquired,EconomicOperands
in lieu of,LogicalConnectors
subparagraph,Other
stringency,EconomicOperands
clear,EconomicOperands
cover,EconomicOperands
unreasonable,EconomicOperands
traditional,EconomicOperands
divestiture,EconomicOperands
legal text,EconomicOperands
in conjunction with,FunctionWords
section 2(c)(2)(d),LegalReferences
bulletin,EconomicOperands
differentiate,EconomicOperands
sector,EconomicOperands
chapter 7,LegalReferences
12 u.s.c. 1464 note,LegalReferences
chapter 5,LegalReferences
rtc,Other
consult,EconomicOperands
accommodations,EconomicOperands
knowingly,EconomicOperands
session,EconomicOperands
businesses,EconomicOperands
renegotiate,EconomicOperands
multilateral,EconomicOperands
completion,EconomicOperands
additions,Other
reimbursable,EconomicOperands
judge,EconomicOperands
asset backed security,EconomicOperands
parameters,EconomicOperands
distributed,EconomicOperands
penalty,EconomicOperands
affiliations,EconomicOperands
contractually committed,EconomicOperands
knowledgeable,EconomicOperands
merged,EconomicOperands
invoke,EconomicOperands
permission,EconomicOperands
dependent,EconomicOperands
ceasing,EconomicOperands
imparted,EconomicOperands
reinvesting,EconomicOperands
"$50,000,000,000",Attributes
remedy,EconomicOperands
actions,EconomicOperands
theft,EconomicOperands
international,EconomicOperands
referencing,EconomicOperands
merchandise,EconomicOperands
target,EconomicOperands
commensurate,EconomicOperands
transitional,FunctionWords
retaliation,EconomicOperands
posting,EconomicOperands
investigate,EconomicOperands
prescribing,EconomicOperands
common,FunctionWords
recommendations,RegulatoryOperators
close out,EconomicOperands
named insureds,EconomicOperands
anticipate,EconomicOperands
assigned to,EconomicOperands
set,Other
disapproving,RegulatoryOperators
achieved,EconomicOperands
principal,EconomicOperands
startup,EconomicOperands
achieves,EconomicOperands
interstate acquisitions,EconomicOperands
individual,EconomicOperands
are,FunctionWords
commonwealth of puerto rico,EconomicOperands
materially,EconomicOperands
centralizing,EconomicOperands
preparation,EconomicOperands
threats,EconomicOperands
expert,EconomicOperands
exchange,EconomicOperands
coordination,EconomicOperands
respectively,FunctionWords
spoofing,EconomicOperands
narrow-based,EconomicOperands
conditions,EconomicOperands
adopt nationwide uniform,EconomicOperands
knowing,EconomicOperands
career reserved position,EconomicOperands
creating,EconomicOperands
"special advisory, technical",EconomicOperands
risk-based,EconomicOperands
sold,EconomicOperands
attention,EconomicOperands
correspondence,EconomicOperands
dividend,EconomicOperands
validated complaint,EconomicOperands
activities conducted,EconomicOperands
minimizing,EconomicOperands
full-time,EconomicOperands
tangible,EconomicOperands
license,EconomicOperands
appropriations,EconomicOperands
oversee,EconomicOperands
solely,LogicalConnectors
annual,EconomicOperands
minorities,EconomicOperands
sensitive,EconomicOperands
connection,EconomicOperands
became,EconomicOperands
rules of construction,Other
context,Other
testimony touching,EconomicOperands
long-term,EconomicOperands
mean,Other
whole,FunctionWords
finds,EconomicOperands
headed,EconomicOperands
reasons,EconomicOperands
3-year,Attributes
congestion,EconomicOperands
revised statutes of the united states,LegalReferences
reemployed annuitants,EconomicOperands
senior executive service,EconomicOperands
mission,EconomicOperands
nonfinancial,EconomicOperands
oral argument,EconomicOperands
decline,EconomicOperands
ensures,EconomicOperands
described,Other
publishing,EconomicOperands
calendar year preceding,EconomicOperands
create,EconomicOperands
acceptance,EconomicOperands
political,EconomicOperands
due,Attributes
successors-in-interest,EconomicOperands
reduction,EconomicOperands
subchapter,Other
initiation,EconomicOperands
maintenance,EconomicOperands
"accurate confirmation, processing, netting, documentation",EconomicOperands
subchapter iii,LegalReferences
territory,EconomicOperands
meeting,EconomicOperands
budgeted,EconomicOperands
generating,EconomicOperands
proprietary,EconomicOperands
transferring,EconomicOperands
based upon,EconomicOperands
deter,EconomicOperands
gao,EconomicOperands
understand,EconomicOperands
representative,EconomicOperands
bidding,EconomicOperands
"$10,000,000,000",Attributes
referrals,EconomicOperands
advocating,EconomicOperands
judicial,EconomicOperands
reliable,EconomicOperands
electronic mail,EconomicOperands
budget,EconomicOperands
deferred,EconomicOperands
good faith mistakes,EconomicOperands
behavior,EconomicOperands
formats,EconomicOperands
ferc,EconomicOperands
carry out,EconomicOperands
